cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_29_eps_0.00784_n1.vnnlib	0.789600000	UNSAT	1.214000000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_30_eps_0.00784_n1.vnnlib	0.794000000	UNSAT	17.640000000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_31_eps_0.00784_n1.vnnlib	0.024300000	SAT	0.201600000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_32_eps_0.00784_n1.vnnlib	0.023900000	SAT	0.170000000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_33_eps_0.00784_n1.vnnlib	0.826400000	unknown	301.963000000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_34_eps_0.00784_n1.vnnlib	0.806200000	UNSAT	1.188400000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_36_eps_0.00784_n1.vnnlib	0.026000000	SAT	0.168800000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_37_eps_0.00784_n1.vnnlib	0.022200000	SAT	0.178700000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_38_eps_0.00784_n1.vnnlib	0.804500000	UNSAT	1.034400000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_39_eps_0.00784_n1.vnnlib	0.804300000	UNSAT	2.060500000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_40_eps_0.00784_n1.vnnlib	0.794800000	UNSAT	1.049000000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_41_eps_0.00784_n1.vnnlib	0.807900000	UNSAT	1.146100000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_42_eps_0.00784_n1.vnnlib	0.803800000	UNSAT	6.040500000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_43_eps_0.00784_n1.vnnlib	0.795400000	UNSAT	1.037300000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_44_eps_0.00784_n1.vnnlib	0.831100000	UNSAT	1.055400000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_45_eps_0.00784_n1.vnnlib	0.806200000	UNSAT	1.230500000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_46_eps_0.00784_n1.vnnlib	0.805500000	UNSAT	1.034100000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_48_eps_0.00784_n1.vnnlib	0.799500000	UNSAT	12.061100000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_50_eps_0.00784_n1.vnnlib	0.858500000	UNSAT	17.401600000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_51_eps_0.00784_n1.vnnlib	0.820000000	UNSAT	13.181400000
